_id,id,t,x,y,engineTemperature,speed
5d766d7c4805cd20814840f1,1,2014-10-01T08:12:09.000Z,36.0542764,24.88250529,66.69368,25.200167
5d766d7c4805cd20814840f2,1,2014-10-01T08:12:10.000Z,36.05422247,24.88247792,66.69368,23.058998
5d766d7c4805cd20814840f3,1,2014-10-01T08:12:11.000Z,36.05417296,24.88248205,66.69368,19.88974
5d766d7c4805cd20814840f4,1,2014-10-01T08:12:14.000Z,36.05403742,24.88249603,66.69368,17.873474
5d766d7c4805cd20814840f5,1,2014-10-01T08:12:15.000Z,36.05398498,24.88248553,66.69368,21.600058
5d766d7c4805cd20814840f6,1,2014-10-01T08:12:16.000Z,36.05395718,24.88248809,66.69368,10.707017
5d766d7c4805cd20814840f7,1,2014-10-01T08:12:17.000Z,36.05390218,24.88247242,66.69368,23.431715
5d766d7c4805cd20814840f8,1,2014-10-01T08:12:18.000Z,36.05384713,24.8824928,66.69368,22.25173
5d766d7c4805cd20814840f9,1,2014-10-01T08:12:19.000Z,36.05376896,24.88247284,66.69368,32.656322
5d766d7c4805cd20814840fa,1,2014-10-01T08:12:20.000Z,36.05375168,24.88249923,66.69368,10.582568
5d766d7c4805cd20814840fb,1,2014-10-01T08:12:21.000Z,36.05368977,24.88248266,66.69368,26.547306
5d766d7c4805cd20814840fc,1,2014-10-01T08:12:22.000Z,36.05362739,24.88250295,66.69368,25.358442
5d766d7c4805cd20814840fd,1,2014-10-01T08:12:23.000Z,36.05358598,24.88246757,66.69368,20.486633
5d766d7c4805cd20814840fe,1,2014-10-01T08:12:24.000Z,36.05355131,24.88248575,66.69368,15.065872
5d766d7c4805cd20814840ff,1,2014-10-01T08:12:25.000Z,36.05348354,24.88248763,66.69368,27.493467
5d766d7c4805cd2081484100,1,2014-10-01T08:12:26.000Z,36.0534234,24.88246676,66.69368,23.890676
5d766d7c4805cd2081484101,1,2014-10-01T08:12:27.000Z,36.05339876,24.8825043,66.69368,15.868579
5d766d7c4805cd2081484102,1,2014-10-01T08:12:28.000Z,36.05335594,24.88248576,66.69368,17.6922
5d766d7c4805cd2081484103,1,2014-10-01T08:12:29.000Z,36.05328203,24.88246826,66.69368,29.540665
5d766d7c4805cd2081484104,1,2014-10-01T08:12:30.000Z,36.05323807,24.88247761,66.69368,18.48996
5d766d7c4805cd2081484105,1,2014-10-01T08:12:31.000Z,36.05318112,24.8824702,66.69368,22.980185
5d766d7c4805cd2081484106,1,2014-10-01T08:12:32.000Z,36.05314089,24.8824953,66.69368,17.250416
5d766d7c4805cd2081484107,1,2014-10-01T08:12:33.000Z,36.05310285,24.88249593,66.69368,15.270298
5d766d7c4805cd2081484108,1,2014-10-01T08:12:34.000Z,36.05305487,24.8824654,66.69368,22.172565
5d766d7c4805cd2081484109,1,2014-10-01T08:12:36.000Z,36.05294844,24.88248172,66.69368,21.558125
5d766d7c4805cd208148410a,1,2014-10-01T08:12:37.000Z,36.05288003,24.88247333,66.69368,27.659279
5d766d7c4805cd208148410b,1,2014-10-01T08:12:38.000Z,36.05284934,24.88248069,66.69368,12.46327
5d766d7c4805cd208148410c,1,2014-10-01T08:12:39.000Z,36.05284146,24.88241583,66.69368,21.208647
5d766d7c4805cd208148410d,1,2014-10-01T08:12:40.000Z,36.05283423,24.88237437,66.69368,13.919394
5d766d7c4805cd208148410e,1,2014-10-01T08:12:41.000Z,36.05282147,24.88233675,66.69368,12.591307
5d766d7c4805cd208148410f,1,2014-10-01T08:12:42.000Z,36.05281928,24.88228465,66.69368,17.351238
5d766d7c4805cd2081484110,1,2014-10-01T08:12:43.000Z,36.0528387,24.88224822,66.69368,13.994646
5d766d7c4805cd2081484111,1,2014-10-01T08:12:44.000Z,36.05282432,24.88220039,66.69368,16.097668
5d766d7c4805cd2081484112,1,2014-10-01T08:12:46.000Z,36.05281469,24.88208483,66.69368,18.965944
5d766d7c4805cd2081484113,1,2014-10-01T08:12:47.000Z,36.05282072,24.88203985,66.69368,14.522269
5d766d7c4805cd2081484114,1,2014-10-01T08:12:48.000Z,36.05281199,24.88198631,66.69368,17.880716
5d766d7c4805cd2081484115,1,2014-10-01T08:12:49.000Z,36.05279086,24.88193818,66.69368,17.217556
5d766d7c4805cd2081484116,1,2014-10-01T08:12:50.000Z,36.05280278,24.88188151,66.69368,19.076702
5d766d7c4805cd2081484117,1,2014-10-01T08:12:51.000Z,36.05280207,24.88185342,66.69368,9.259241
5d766d7c4805cd2081484118,1,2014-10-01T08:12:52.000Z,36.05278637,24.88180258,66.69368,17.172386
5d766d7c4805cd2081484119,1,2014-10-01T08:12:53.000Z,36.05279452,24.8817468,66.69368,18.768633
5d766d7c4805cd208148411a,1,2014-10-01T08:12:54.000Z,36.05278367,24.88169076,66.69368,18.478079
5d766d7c4805cd208148411b,1,2014-10-01T08:12:55.000Z,36.05277892,24.88165058,66.69368,13.052571
5d766d7c4805cd208148411c,1,2014-10-01T08:12:57.000Z,36.05276108,24.88152189,66.69368,21.331997
5d766d7c4805cd208148411d,1,2014-10-01T08:12:58.000Z,36.0527495,24.88148637,66.69368,12.018436
5d766d7c4805cd208148411e,1,2014-10-01T08:12:59.000Z,36.0527563,24.88143602,66.69368,16.944153
5d766d7c4805cd208148411f,1,2014-10-01T08:13:00.000Z,36.05274433,24.88139008,66.69368,15.506919
5d766d7c4805cd2081484120,1,2014-10-01T08:13:01.000Z,36.05277023,24.88133464,66.69368,20.10967
5d766d7c4805cd2081484121,1,2014-10-01T08:13:03.000Z,36.05275605,24.8812268,66.69368,17.435041
5d766d7c4805cd2081484122,1,2014-10-01T08:13:04.000Z,36.05275435,24.88117963,66.69368,15.507443
5d766d7c4805cd2081484123,1,2014-10-01T08:13:05.000Z,36.0527032,24.88118195,66.69368,19.860983
5d766d7c4805cd2081484124,1,2014-10-01T08:13:06.000Z,36.05265839,24.88116182,66.69368,19.336132
5d766d7c4805cd2081484125,1,2014-10-01T08:13:07.000Z,36.05260306,24.88113383,66.69368,23.297441
5d766d7c4805cd2081484126,1,2014-10-01T08:13:08.000Z,36.0525639,24.88113693,66.69368,16.842636
5d766d7c4805cd2081484127,1,2014-10-01T08:13:09.000Z,36.05250071,24.88110985,66.69368,26.128149
5d766d7c4805cd2081484128,1,2014-10-01T08:13:12.000Z,36.0523462,24.88110092,66.69368,20.885632
5d766d7c4805cd2081484129,1,2014-10-01T08:13:13.000Z,36.05230699,24.88106375,66.69368,19.636675
5d766d7c4805cd208148412a,1,2014-10-01T08:13:14.000Z,36.05225099,24.88104675,66.69368,23.569557
5d766d7c4805cd208148412b,1,2014-10-01T08:13:15.000Z,36.05220114,24.88105037,66.69368,19.88974
5d766d7c4805cd208148412c,1,2014-10-01T08:13:16.000Z,36.05216619,24.88102373,66.69368,16.234594
5d766d7c4805cd208148412d,1,2014-10-01T08:13:17.000Z,36.05211325,24.88101417,66.69368,21.600065
5d766d7c4805cd208148412e,1,2014-10-01T08:13:18.000Z,36.05206051,24.88101421,66.69368,21.37842
5d766d7c4805cd208148412f,1,2014-10-01T08:13:19.000Z,36.05202567,24.8810183,66.69368,13.798609
5d766d7c4805cd2081484130,1,2014-10-01T08:13:20.000Z,36.05197306,24.880974,66.69368,25.663397
5d766d7c4805cd2081484131,1,2014-10-01T08:13:21.000Z,36.05193939,24.88096456,66.69368,12.600105
5d766d7c4805cd2081484132,1,2014-10-01T08:13:22.000Z,36.05192811,24.88091352,66.69368,17.28494
5d766d7c4805cd2081484133,1,2014-10-01T08:13:24.000Z,36.05192663,24.88080933,66.69368,16.684298
5d766d7c4805cd2081484134,1,2014-10-01T08:13:25.000Z,36.05193667,24.88077567,66.69368,12.018545
5d766d7c4805cd2081484135,1,2014-10-01T08:13:26.000Z,36.05194598,24.88073087,66.69368,14.522424
5d766d7c4805cd2081484136,1,2014-10-01T08:13:27.000Z,36.05193498,24.88066016,66.69368,23.29461
5d766d7c4805cd2081484137,1,2014-10-01T08:13:28.000Z,36.05194513,24.88061951,66.69368,14.33223
5d766d7c4805cd2081484138,1,2014-10-01T08:13:29.000Z,36.05194243,24.88056644,66.69368,17.351429
5d766d7c4805cd2081484139,1,2014-10-01T08:13:30.000Z,36.05193396,24.88051897,66.69368,15.126465
5d766d7c4805cd208148413a,1,2014-10-01T08:13:31.000Z,36.05194926,24.88046315,66.69368,19.50002
5d766d7c4805cd208148413b,1,2014-10-01T08:13:32.000Z,36.05192659,24.88041924,66.69368,16.897308
5d766d7c4805cd208148413c,1,2014-10-01T08:13:33.000Z,36.05193427,24.88035305,66.69368,21.208887
5d766d7c4805cd208148413d,1,2014-10-01T08:13:34.000Z,36.05192053,24.88030765,66.69368,15.507067
5d766d7c4805cd208148413e,1,2014-10-01T08:13:35.000Z,36.05193293,24.88027527,66.69368,11.450274
5d766d7c4805cd208148413f,1,2014-10-01T08:13:36.000Z,36.05194385,24.88020697,66.69368,22.6897
5d766d7c4805cd2081484140,1,2014-10-01T08:13:37.000Z,36.05194834,24.88018115,66.69368,8.775927
5d766d7c4805cd2081484141,1,2014-10-01T08:13:38.000Z,36.0519334,24.88010787,66.69368,24.239223
5d766d7c4805cd2081484142,1,2014-10-01T08:13:39.000Z,36.05194875,24.88006902,66.69368,13.774166
5d766d7c4805cd2081484143,1,2014-10-01T08:13:40.000Z,36.05194545,24.88002144,66.69368,15.507602
5d766d7c4805cd2081484144,1,2014-10-01T08:13:41.000Z,36.05195075,24.8799678,66.69368,17.551853
5d766d7c4805cd2081484145,1,2014-10-01T08:13:42.000Z,36.05194763,24.87991598,66.69368,17.351429
5d766d7c4805cd2081484146,1,2014-10-01T08:13:43.000Z,36.05194365,24.87987729,66.69368,12.439868
5d766d7c4805cd2081484147,1,2014-10-01T08:13:44.000Z,36.05192187,24.87982208,66.69368,20.109837
5d766d7c4805cd2081484148,1,2014-10-01T08:13:45.000Z,36.05195033,24.87977828,66.69368,17.771683
5d766d7c4805cd2081484149,1,2014-10-01T08:13:46.000Z,36.05193171,24.8797309,66.69368,16.59708
5d766d7c4805cd208148414a,1,2014-10-01T08:13:47.000Z,36.05193014,24.87965744,66.69368,23.506655
5d766d7c4805cd208148414b,1,2014-10-01T08:13:49.000Z,36.05193594,24.87957785,66.69368,13.0527115
5d766d7c4805cd208148414c,1,2014-10-01T08:13:51.000Z,36.05181763,24.8795698,66.69368,23.701141
5d766d7c4805cd208148414d,1,2014-10-01T08:13:52.000Z,36.05178946,24.87957942,66.69368,12.600107
5d766d7c4805cd208148414e,1,2014-10-01T08:13:53.000Z,36.05172643,24.87957507,66.69368,24.46365
5d766d7c4805cd208148414f,1,2014-10-01T08:13:54.000Z,36.05168578,24.8795677,66.69368,16.97784
5d766d7c4805cd2081484150,1,2014-10-01T08:13:55.000Z,36.05161098,24.87957294,66.69368,29.072607
5d766d7c4805cd2081484151,1,2014-10-01T08:13:56.000Z,36.05156327,24.87956932,66.69368,19.889742
5d766d7c4805cd2081484152,1,2014-10-01T08:13:57.000Z,36.05151196,24.87957761,66.69368,20.00436
5d766d7c4805cd2081484153,1,2014-10-01T08:13:58.000Z,36.05147738,24.8795672,66.69368,15.579099
5d766d7c4805cd2081484154,1,2014-10-01T08:14:02.000Z,36.05128008,24.87959433,66.69368,19.589142
5d766d7c4805cd2081484155,1,2014-10-01T08:14:03.000Z,36.05122432,24.87956888,66.69368,24.481543
5d766d7c4805cd2081484156,1,2014-10-01T08:14:04.000Z,36.05116273,24.87959263,66.69368,25.716612
5d766d7c4805cd2081484157,1,2014-10-01T08:14:05.000Z,36.0511315,24.87958567,66.69368,12.463281
5d766d7c4805cd2081484158,1,2014-10-01T08:14:06.000Z,36.05106949,24.87958318,66.69368,24.440277
5d766d7c4805cd2081484159,1,2014-10-01T08:14:08.000Z,36.05097716,24.87956878,66.69368,19.246918
5d766d7c4805cd208148415a,1,2014-10-01T08:14:09.000Z,36.05093595,24.87958362,66.69368,16.048975
5d766d7c4805cd208148415b,1,2014-10-01T08:14:10.000Z,36.05088357,24.87957917,66.69368,21.414038
5d766d7c4805cd208148415c,1,2014-10-01T08:14:11.000Z,36.05082726,24.87957842,66.69368,22.913765
5d766d7c4805cd208148415d,1,2014-10-01T08:14:12.000Z,36.05077041,24.87957439,66.69368,22.938696
5d766d7c4805cd208148415e,1,2014-10-01T08:14:14.000Z,36.0506724,24.87957755,66.69368,19.860983
5d766d7c4805cd208148415f,1,2014-10-01T08:14:15.000Z,36.05063061,24.87958028,66.69368,15.282772
5d766d7c4805cd2081484160,1,2014-10-01T08:14:16.000Z,36.0505869,24.87957319,66.69368,18.4177
5d766d7c4805cd2081484161,1,2014-10-01T08:14:17.000Z,36.05052608,24.87957791,66.69368,24.46365
5d766d7c4805cd2081484162,1,2014-10-01T08:14:18.000Z,36.05047401,24.87957997,66.69368,21.387327
5d766d7c4805cd2081484163,1,2014-10-01T08:14:19.000Z,36.05043824,24.87957715,66.69368,13.757125
5d766d7c4805cd2081484164,1,2014-10-01T08:14:21.000Z,36.05033571,24.87958033,66.69368,20.617214
5d766d7c4805cd2081484165,1,2014-10-01T08:14:22.000Z,36.05028575,24.87958095,66.69368,19.860983
5d766d7c4805cd2081484166,1,2014-10-01T08:14:23.000Z,36.05022561,24.87957311,66.69368,24.556934
5d766d7c4805cd2081484167,1,2014-10-01T08:14:24.000Z,36.05017051,24.87957953,66.69368,21.45848
5d766d7c4805cd2081484168,1,2014-10-01T08:14:25.000Z,36.05013528,24.87958373,66.69368,13.798612
5d766d7c4805cd2081484169,1,2014-10-01T08:14:26.000Z,36.05007603,24.87957481,66.69368,24.556934
5d766d7c4805cd208148416a,1,2014-10-01T08:14:27.000Z,36.05003334,24.87958067,66.69368,16.899107
5d766d7c4805cd208148416b,1,2014-10-01T08:14:28.000Z,36.04997244,24.87956629,66.69368,24.926575
5d766d7c4805cd208148416c,1,2014-10-01T08:14:29.000Z,36.04993271,24.87957163,66.69368,15.382185
5d766d7c4805cd208148416d,1,2014-10-01T08:14:30.000Z,36.04988011,24.87958377,66.69368,21.696892
5d766d7c4805cd208148416e,1,2014-10-01T08:14:31.000Z,36.04983354,24.87956787,66.69368,18.978155
5d766d7c4805cd208148416f,1,2014-10-01T08:14:32.000Z,36.04977573,24.87956888,66.69368,24.43248
5d766d7c4805cd2081484170,1,2014-10-01T08:14:33.000Z,36.04971971,24.87957422,66.69368,21.45848
5d766d7c4805cd2081484171,1,2014-10-01T08:14:34.000Z,36.04967264,24.87957675,66.69368,19.889744
5d766d7c4805cd2081484172,1,2014-10-01T08:14:35.000Z,36.04963479,24.87956847,66.69368,15.579112
5d766d7c4805cd2081484173,1,2014-10-01T08:14:36.000Z,36.04958399,24.87956579,66.69368,19.860983
5d766d7c4805cd2081484174,1,2014-10-01T08:14:37.000Z,36.04952116,24.87958397,66.69368,25.05619
5d766d7c4805cd2081484175,1,2014-10-01T08:14:38.000Z,36.0494841,24.87957417,66.69368,15.579115
5d766d7c4805cd2081484176,1,2014-10-01T08:14:39.000Z,36.04942514,24.87958044,66.69368,22.98019
5d766d7c4805cd2081484177,1,2014-10-01T08:14:40.000Z,36.04937064,24.87957346,66.69368,22.98019
5d766d7c4805cd2081484178,1,2014-10-01T08:14:41.000Z,36.04932094,24.87957946,66.69368,19.937584
5d766d7c4805cd2081484179,1,2014-10-01T08:14:42.000Z,36.04928303,24.8795656,66.69368,15.869926
5d766d7c4805cd208148417a,1,2014-10-01T08:14:43.000Z,36.04923355,24.87956803,66.69368,19.860983
5d766d7c4805cd208148417b,1,2014-10-01T08:14:44.000Z,36.04918212,24.87956969,66.69368,19.860983
5d766d7c4805cd208148417c,1,2014-10-01T08:14:45.000Z,36.04911952,24.87957157,66.69368,25.966846
5d766d7c4805cd208148417d,1,2014-10-01T08:14:46.000Z,36.04907463,24.87958098,66.69368,17.078558
5d766d7c4805cd208148417e,1,2014-10-01T08:14:47.000Z,36.04902604,24.87957551,66.69368,19.937584
5d766d7c4805cd208148417f,1,2014-10-01T08:14:48.000Z,36.04897822,24.87956575,66.69368,20.08991
5d766d7c4805cd2081484180,1,2014-10-01T08:14:49.000Z,36.0489296,24.87957945,66.69368,18.82697
5d766d7c4805cd2081484181,1,2014-10-01T08:14:50.000Z,36.04887413,24.87957226,66.69368,23.03816
5d766d7c4805cd2081484182,1,2014-10-01T08:14:51.000Z,36.04882345,24.87957584,66.69368,19.889744
5d766d7c4805cd2081484183,1,2014-10-01T08:14:52.000Z,36.04878106,24.87956874,66.69368,16.977852
5d766d7c4805cd2081484184,1,2014-10-01T08:14:53.000Z,36.04873308,24.87956501,66.69368,19.889744
5d766d7c4805cd2081484185,1,2014-10-01T08:14:54.000Z,36.04868091,24.87957141,66.69368,21.52055
5d766d7c4805cd2081484186,1,2014-10-01T08:14:56.000Z,36.04857991,24.87956826,66.69368,19.860983
5d766d7c4805cd2081484187,1,2014-10-01T08:14:57.000Z,36.04852417,24.87956938,66.69368,22.913765
5d766d7c4805cd2081484188,1,2014-10-01T08:14:58.000Z,36.04848263,24.87956506,66.69368,16.89911
5d766d7c4805cd2081484189,1,2014-10-01T08:14:59.000Z,36.0484273,24.87957303,66.69368,21.600088
5d766d7c4805cd208148418a,1,2014-10-01T08:15:00.000Z,36.04838315,24.87957618,66.69368,18.334755
5d766d7c4805cd208148418b,1,2014-10-01T08:15:01.000Z,36.04832602,24.87957347,66.69368,22.913765
5d766d7c4805cd208148418c,1,2014-10-01T08:15:02.000Z,36.04827314,24.87957095,66.69368,19.889746
5d766d7c4805cd208148418d,1,2014-10-01T08:15:03.000Z,36.04822871,24.87956954,66.69368,18.32436
5d766d7c4805cd208148418e,1,2014-10-01T08:15:04.000Z,36.04817718,24.8795756,66.69368,21.458483
5d766d7c4805cd208148418f,1,2014-10-01T08:15:05.000Z,36.04812505,24.87957437,66.69368,19.860983
5d766d7c4805cd2081484190,1,2014-10-01T08:15:06.000Z,36.04807226,24.87957547,66.69368,21.38733
5d766d7c4805cd2081484191,1,2014-10-01T08:15:07.000Z,36.04802559,24.87956695,66.69368,18.582499
5d766d7c4805cd2081484192,1,2014-10-01T08:15:08.000Z,36.04803218,24.87957467,66.69368,2.9033027
5d766d7c4805cd2081484193,1,2014-10-01T08:15:09.000Z,36.04803228,24.87956877,66.69368,1.8519603
5d766d7c4805cd2081484194,1,2014-10-01T12:21:01.000Z,36.048023,24.87957337,66.69368,2.4211631E-4
5d766d7c4805cd2081484195,1,2014-10-01T12:21:01.000Z,36.04811704,24.87956642,66.69368,Infinity
5d766d7c4805cd2081484196,1,2014-10-01T12:21:03.000Z,36.04829167,24.87956981,66.69368,34.36372
5d766d7c4805cd2081484197,1,2014-10-01T12:21:04.000Z,36.04837979,24.87957382,66.69368,35.143383
5d766d7c4805cd2081484198,1,2014-10-01T12:21:05.000Z,36.04846752,24.87956945,66.69368,35.143383
5d766d7c4805cd2081484199,1,2014-10-01T12:21:06.000Z,36.0485466,24.87956862,66.69368,32.073566
5d766d7c4805cd208148419a,1,2014-10-01T12:21:07.000Z,36.04863604,24.87956665,66.69368,36.653915
5d766d7c4805cd208148419b,1,2014-10-01T12:21:08.000Z,36.04873064,24.87957073,66.69368,36.66951
5d766d7c4805cd208148419c,1,2014-10-01T12:21:09.000Z,36.04881116,24.87956533,66.69368,33.617336
5d766d7c4805cd208148419d,1,2014-10-01T12:21:10.000Z,36.04890084,24.87957848,66.69368,35.31645
5d766d7c4805cd208148419e,1,2014-10-01T12:21:11.000Z,36.04899024,24.87956999,66.69368,35.20838
5d766d7c4805cd208148419f,1,2014-10-01T12:21:12.000Z,36.04908169,24.87957512,66.69368,36.695477
5d766d7c4805cd20814841a0,1,2014-10-01T12:21:13.000Z,36.04915738,24.87956538,66.69368,30.69617
5d766d7c4805cd20814841a1,1,2014-10-01T12:21:14.000Z,36.04925393,24.8795807,66.69368,40.00874
5d766d7c4805cd20814841a2,1,2014-10-01T12:21:15.000Z,36.04933562,24.87958422,66.69368,32.073566
5d766d7c4805cd20814841a3,1,2014-10-01T12:21:16.000Z,36.04942553,24.87957692,66.69368,36.695477
5d766d7c4805cd20814841a4,1,2014-10-01T12:21:17.000Z,36.04950602,24.87957887,66.69368,32.073566
5d766d7c4805cd20814841a5,1,2014-10-01T12:21:18.000Z,36.04960057,24.87956776,66.69368,36.835403
5d766d7c4805cd20814841a6,1,2014-10-01T12:21:19.000Z,36.04969708,24.87956749,66.69368,39.702774
5d766d7c4805cd20814841a7,1,2014-10-01T12:21:20.000Z,36.04978434,24.87958106,66.69368,35.386513
5d766d7c4805cd20814841a8,1,2014-10-01T12:21:21.000Z,36.04986618,24.87957759,66.69368,32.091385
5d766d7c4805cd20814841a9,1,2014-10-01T12:21:22.000Z,36.04995044,24.87956704,66.69368,33.798214
5d766d7c4805cd20814841aa,1,2014-10-01T12:21:23.000Z,36.05004151,24.87956877,66.69368,36.653915
5d766d7c4805cd20814841ab,1,2014-10-01T12:21:24.000Z,36.05013328,24.87956833,66.69368,36.64872
5d766d7c4805cd20814841ac,1,2014-10-01T12:21:25.000Z,36.05020572,24.87956626,66.69368,29.020136
5d766d7c4805cd20814841ad,1,2014-10-01T12:21:26.000Z,36.05023511,24.87949832,66.69368,25.359299
5d766d7c4805cd20814841ae,1,2014-10-01T12:21:27.000Z,36.05021352,24.87936265,66.69368,44.77593
5d766d7c4805cd20814841af,1,2014-10-01T12:21:28.000Z,36.05021238,24.87921797,66.69368,46.91503
5d766d7c4805cd20814841b0,1,2014-10-01T12:21:29.000Z,36.05020047,24.8790641,66.69368,49.59627
5d766d7c4805cd20814841b1,1,2014-10-01T12:21:30.000Z,36.05018886,24.8789247,66.69368,45.295383
5d766d7c4805cd20814841b2,1,2014-10-01T12:21:31.000Z,36.05017401,24.87877281,66.69368,49.76057
5d766d7c4805cd20814841b3,1,2014-10-01T12:21:32.000Z,36.05016172,24.87861159,66.69368,52.055454
5d766d7c4805cd20814841b4,1,2014-10-01T12:21:33.000Z,36.05016347,24.87845955,66.69368,49.384274
5d766d7c4805cd20814841b5,1,2014-10-01T12:21:34.000Z,36.0501387,24.8783055,66.69368,50.834084
5d766d7c4805cd20814841b6,1,2014-10-01T12:21:35.000Z,36.05013789,24.8781661,66.69368,45.089027
5d766d7c4805cd20814841b7,1,2014-10-01T12:21:36.000Z,36.05012663,24.8780283,66.69368,44.68133
5d766d7c4805cd20814841b8,1,2014-10-01T12:21:37.000Z,36.05012892,24.87785757,66.69368,55.578316
5d766d7c4805cd20814841b9,1,2014-10-01T12:21:38.000Z,36.05012307,24.87772063,66.69368,44.550674
5d766d7c4805cd20814841ba,1,2014-10-01T12:21:39.000Z,36.05012336,24.87756494,66.69368,50.024914
5d766d7c4805cd20814841bb,1,2014-10-01T12:21:40.000Z,36.05014238,24.87741106,66.69368,50.581173
5d766d7c4805cd20814841bc,1,2014-10-01T12:21:41.000Z,36.05012382,24.87727372,66.69368,45.096897
5d766d7c4805cd20814841bd,1,2014-10-01T12:21:42.000Z,36.05012503,24.87713127,66.69368,46.29778
5d766d7c4805cd20814841be,1,2014-10-01T12:21:43.000Z,36.05012682,24.87697858,66.69368,49.3843
5d766d7c4805cd20814841bf,1,2014-10-01T12:21:44.000Z,36.05012847,24.87682161,66.69368,50.64193
5d766d7c4805cd20814841c0,1,2014-10-01T12:21:45.000Z,36.05013708,24.87668374,66.69368,44.550667
5d766d7c4805cd20814841c1,1,2014-10-01T12:21:46.000Z,36.05012082,24.87652334,66.69368,52.212025
5d766d7c4805cd20814841c2,1,2014-10-01T12:21:47.000Z,36.05013077,24.87638084,66.69368,46.3984
5d766d7c4805cd20814841c3,1,2014-10-01T12:21:48.000Z,36.0501513,24.87623293,66.69368,49.013645
5d766d7c4805cd20814841c4,1,2014-10-01T12:21:49.000Z,36.05012759,24.87607373,66.69368,52.04895
5d766d7c4805cd20814841c5,1,2014-10-01T12:21:50.000Z,36.05013236,24.87594385,66.69368,42.004414
5d766d7c4805cd20814841c6,1,2014-10-01T12:21:51.000Z,36.05014723,24.87578128,66.69368,52.82513
5d766d7c4805cd20814841c7,1,2014-10-01T12:21:52.000Z,36.05013864,24.8756305,66.69368,48.86252
5d766d7c4805cd20814841c8,1,2014-10-01T12:21:53.000Z,36.05013245,24.87548701,66.69368,47.014374
5d766d7c4805cd20814841c9,1,2014-10-01T12:21:55.000Z,36.05026523,24.87533783,66.69368,35.96828
5d766d7c4805cd20814841ca,1,2014-10-01T12:21:56.000Z,36.05036801,24.87534506,66.69368,41.30368
5d766d7c4805cd20814841cb,1,2014-10-01T12:21:57.000Z,36.05043823,24.87531133,66.69368,29.647488
5d766d7c4805cd20814841cc,1,2014-10-01T12:21:58.000Z,36.05051115,24.87529972,66.69368,29.249022
5d766d7c4805cd20814841cd,1,2014-10-01T12:21:59.000Z,36.05061851,24.87527105,66.69368,43.747974
5d766d7c4805cd20814841ce,1,2014-10-01T12:22:01.000Z,36.05076655,24.87522871,66.69368,30.541492
5d766d7c4805cd20814841cf,1,2014-10-01T12:22:02.000Z,36.05085641,24.8752163,66.69368,36.902576
5d766d7c4805cd20814841d0,1,2014-10-01T12:22:03.000Z,36.0509421,24.87521435,66.69368,33.600327
5d766d7c4805cd20814841d1,1,2014-10-01T12:22:05.000Z,36.05103507,24.87509654,66.69368,26.810892
5d766d7c4805cd20814841d2,1,2014-10-01T12:22:07.000Z,36.05102173,24.87493689,66.69368,26.105717
5d766d7c4805cd20814841d3,1,2014-10-01T12:22:08.000Z,36.05102281,24.87482216,66.69368,37.037804
5d766d7c4805cd20814841d4,1,2014-10-01T12:22:09.000Z,36.05103926,24.87474197,66.69368,27.027332
5d766d7c4805cd20814841d5,1,2014-10-01T12:22:10.000Z,36.05104246,24.87465559,66.69368,28.39564
5d766d7c4805cd20814841d6,1,2014-10-01T12:22:11.000Z,36.05102032,24.87458297,66.69368,24.668587
5d766d7c4805cd20814841d7,1,2014-10-01T12:22:12.000Z,36.05104297,24.87448575,66.69368,32.788254
5d766d7c4805cd20814841d8,1,2014-10-01T12:22:13.000Z,36.05104972,24.87439309,66.69368,29.669554
5d766d7c4805cd20814841d9,1,2014-10-01T12:22:14.000Z,36.05103644,24.87430807,66.69368,28.153557
5d766d7c4805cd20814841da,1,2014-10-01T12:22:15.000Z,36.0510344,24.87424364,66.69368,21.043562
5d766d7c4805cd20814841db,1,2014-10-01T12:22:16.000Z,36.05102496,24.87415605,66.69368,27.945732
5d766d7c4805cd20814841dc,1,2014-10-01T12:22:17.000Z,36.0510221,24.87405418,66.69368,33.36898
5d766d7c4805cd20814841dd,1,2014-10-01T12:22:18.000Z,36.05105895,24.87394571,66.69368,38.356617
5d766d7c4805cd20814841de,1,2014-10-01T12:22:19.000Z,36.05105453,24.87387214,66.69368,23.506914
5d766d7c4805cd20814841df,1,2014-10-01T12:22:20.000Z,36.05102239,24.87377779,66.69368,33.786316
5d766d7c4805cd20814841e0,1,2014-10-01T12:22:22.000Z,36.0510422,24.87362809,66.69368,24.37537
5d766d7c4805cd20814841e1,1,2014-10-01T12:22:24.000Z,36.05105032,24.87342901,66.69368,32.48891
5d766d7c4805cd20814841e2,1,2014-10-01T12:22:25.000Z,36.05104155,24.87333826,66.69368,29.37238
5d766d7c4805cd20814841e3,1,2014-10-01T12:22:26.000Z,36.05107018,24.87326044,66.69368,28.103199
5d766d7c4805cd20814841e4,1,2014-10-01T12:22:27.000Z,36.05104166,24.87317437,66.69368,30.345882
5d766d7c4805cd20814841e5,1,2014-10-01T12:22:28.000Z,36.05105111,24.87307493,66.69368,32.424667
5d766d7c4805cd20814841e6,1,2014-10-01T12:22:29.000Z,36.05105465,24.87299318,66.69368,26.587635
5d766d7c4805cd20814841e7,1,2014-10-01T12:22:30.000Z,36.05105284,24.87292839,66.69368,21.043556
5d766d7c4805cd20814841e8,1,2014-10-01T12:22:31.000Z,36.05105388,24.87283005,66.69368,32.099415
