_id,id,t,x,y,engineTemperature,speed,numberPassengers
5d766d7c4805cd20814840e9,1,2014-10-01T08:11:58.000Z,36.05484681,24.88246593,69.63321,18.533691,1
5d766d7c4805cd20814840ea,1,2014-10-01T08:11:59.000Z,36.05478593,24.88246799,69.36224,24.440275,1
5d766d7c4805cd20814840eb,1,2014-10-01T08:12:01.000Z,36.05467799,24.88246608,69.18214,21.380646,1
5d766d7c4805cd20814840ec,1,2014-10-01T08:12:02.000Z,36.0546551,24.88249144,68.81755,12.594658,2
5d766d7c4805cd20814840ed,1,2014-10-01T08:12:04.000Z,36.05451597,24.88247824,68.76226,28.332542,2
5d766d7c4805cd20814840ee,1,2014-10-01T08:12:06.000Z,36.05442659,24.88248896,68.572784,17.628517,1
5d766d7c4805cd20814840ef,1,2014-10-01T08:12:07.000Z,36.05440873,24.88247694,68.845215,8.486007,1
5d766d7c4805cd20814840f0,1,2014-10-01T08:12:08.000Z,36.05433729,24.88248552,69.35026,29.177261,1
5d766d7c4805cd20814840f1,1,2014-10-01T08:12:09.000Z,36.0542764,24.88250529,70.45722,25.200167,1
5d766d7c4805cd20814840f2,1,2014-10-01T08:12:10.000Z,36.05422247,24.88247792,71.37624,23.058998,1
5d766d7c4805cd20814840f3,1,2014-10-01T08:12:11.000Z,36.05417296,24.88248205,72.20084,19.88974,1
5d766d7c4805cd20814840f4,1,2014-10-01T08:12:14.000Z,36.05403742,24.88249603,72.63179,17.873474,1
5d766d7c4805cd20814840f5,1,2014-10-01T08:12:15.000Z,36.05398498,24.88248553,72.71053,21.600058,1
5d766d7c4805cd20814840f6,1,2014-10-01T08:12:16.000Z,36.05395718,24.88248809,72.89012,10.707017,2
5d766d7c4805cd20814840f7,1,2014-10-01T08:12:17.000Z,36.05390218,24.88247242,72.263435,23.431715,2
5d766d7c4805cd20814840f8,1,2014-10-01T08:12:18.000Z,36.05384713,24.8824928,70.80152,22.25173,2
5d766d7c4805cd20814840f9,1,2014-10-01T08:12:19.000Z,36.05376896,24.88247284,69.3952,32.656322,1
5d766d7c4805cd20814840fa,1,2014-10-01T08:12:20.000Z,36.05375168,24.88249923,68.972946,10.582568,1
5d766d7c4805cd20814840fb,1,2014-10-01T08:12:21.000Z,36.05368977,24.88248266,68.94119,26.547306,1
5d766d7c4805cd20814840fc,1,2014-10-01T08:12:22.000Z,36.05362739,24.88250295,68.79577,25.358442,1
5d766d7c4805cd20814840fd,1,2014-10-01T08:12:23.000Z,36.05358598,24.88246757,68.797714,20.486633,1
5d766d7c4805cd20814840fe,1,2014-10-01T08:12:24.000Z,36.05355131,24.88248575,68.67,15.065872,1
5d766d7c4805cd20814840ff,1,2014-10-01T08:12:25.000Z,36.05348354,24.88248763,68.7168,27.493467,1
5d766d7c4805cd2081484100,1,2014-10-01T08:12:26.000Z,36.0534234,24.88246676,68.75549,23.890676,2
5d766d7c4805cd2081484101,1,2014-10-01T08:12:27.000Z,36.05339876,24.8825043,68.837296,15.868579,2
5d766d7c4805cd2081484102,1,2014-10-01T08:12:28.000Z,36.05335594,24.88248576,69.48854,17.6922,1
5d766d7c4805cd2081484103,1,2014-10-01T08:12:29.000Z,36.05328203,24.88246826,70.593636,29.540665,2
5d766d7c4805cd2081484104,1,2014-10-01T08:12:30.000Z,36.05323807,24.88247761,72.20354,18.48996,1
5d766d7c4805cd2081484105,1,2014-10-01T08:12:31.000Z,36.05318112,24.8824702,73.780876,22.980185,1
5d766d7c4805cd2081484106,1,2014-10-01T08:12:32.000Z,36.05314089,24.8824953,75.26546,17.250416,1
5d766d7c4805cd2081484107,1,2014-10-01T08:12:33.000Z,36.05310285,24.88249593,76.22641,15.270298,1
5d766d7c4805cd2081484108,1,2014-10-01T08:12:34.000Z,36.05305487,24.8824654,76.428635,22.172565,2
5d766d7c4805cd2081484109,1,2014-10-01T08:12:36.000Z,36.05294844,24.88248172,75.65305,21.558125,2
5d766d7c4805cd208148410a,1,2014-10-01T08:12:37.000Z,36.05288003,24.88247333,74.400024,27.659279,2
5d766d7c4805cd208148410b,1,2014-10-01T08:12:38.000Z,36.05284934,24.88248069,73.371765,12.46327,1
5d766d7c4805cd208148410c,1,2014-10-01T08:12:39.000Z,36.05284146,24.88241583,72.23495,21.208647,1
5d766d7c4805cd208148410d,1,2014-10-01T08:12:40.000Z,36.05283423,24.88237437,71.84619,13.919394,2
5d766d7c4805cd208148410e,1,2014-10-01T08:12:41.000Z,36.05282147,24.88233675,72.11108,12.591307,1
5d766d7c4805cd208148410f,1,2014-10-01T08:12:42.000Z,36.05281928,24.88228465,73.15805,17.351238,2
5d766d7c4805cd2081484110,1,2014-10-01T08:12:43.000Z,36.0528387,24.88224822,74.121544,13.994646,1
5d766d7c4805cd2081484111,1,2014-10-01T08:12:44.000Z,36.05282432,24.88220039,74.47826,16.097668,1
5d766d7c4805cd2081484112,1,2014-10-01T08:12:46.000Z,36.05281469,24.88208483,74.39366,18.965944,1
5d766d7c4805cd2081484113,1,2014-10-01T08:12:47.000Z,36.05282072,24.88203985,74.17071,14.522269,1
5d766d7c4805cd2081484114,1,2014-10-01T08:12:48.000Z,36.05281199,24.88198631,74.515076,17.880716,2
5d766d7c4805cd2081484115,1,2014-10-01T08:12:49.000Z,36.05279086,24.88193818,75.127525,17.217556,2
5d766d7c4805cd2081484116,1,2014-10-01T08:12:50.000Z,36.05280278,24.88188151,75.24243,19.076702,1
5d766d7c4805cd2081484117,1,2014-10-01T08:12:51.000Z,36.05280207,24.88185342,75.48947,9.259241,1
5d766d7c4805cd2081484118,1,2014-10-01T08:12:52.000Z,36.05278637,24.88180258,75.7184,17.172386,1
5d766d7c4805cd2081484119,1,2014-10-01T08:12:53.000Z,36.05279452,24.8817468,75.99756,18.768633,1
5d766d7c4805cd208148411a,1,2014-10-01T08:12:54.000Z,36.05278367,24.88169076,75.98422,18.478079,1
5d766d7c4805cd208148411b,1,2014-10-01T08:12:55.000Z,36.05277892,24.88165058,75.79803,13.052571,1
5d766d7c4805cd208148411c,1,2014-10-01T08:12:57.000Z,36.05276108,24.88152189,76.12863,21.331997,1
5d766d7c4805cd208148411d,1,2014-10-01T08:12:58.000Z,36.0527495,24.88148637,75.89522,12.018436,2
5d766d7c4805cd208148411e,1,2014-10-01T08:12:59.000Z,36.0527563,24.88143602,75.18044,16.944153,2
5d766d7c4805cd208148411f,1,2014-10-01T08:13:00.000Z,36.05274433,24.88139008,73.98949,15.506919,2
5d766d7c4805cd2081484120,1,2014-10-01T08:13:01.000Z,36.05277023,24.88133464,72.8588,20.10967,1
5d766d7c4805cd2081484121,1,2014-10-01T08:13:03.000Z,36.05275605,24.8812268,71.41973,17.435041,1
5d766d7c4805cd2081484122,1,2014-10-01T08:13:04.000Z,36.05275435,24.88117963,70.08023,15.507443,1
5d766d7c4805cd2081484123,1,2014-10-01T08:13:05.000Z,36.0527032,24.88118195,68.99166,19.860983,2
5d766d7c4805cd2081484124,1,2014-10-01T08:13:06.000Z,36.05265839,24.88116182,67.94021,19.336132,2
5d766d7c4805cd2081484125,1,2014-10-01T08:13:07.000Z,36.05260306,24.88113383,67.38971,23.297441,2
5d766d7c4805cd2081484126,1,2014-10-01T08:13:08.000Z,36.0525639,24.88113693,67.15073,16.842636,1
5d766d7c4805cd2081484127,1,2014-10-01T08:13:09.000Z,36.05250071,24.88110985,67.558044,26.128149,2
5d766d7c4805cd2081484128,1,2014-10-01T08:13:12.000Z,36.0523462,24.88110092,68.772644,20.885632,2
5d766d7c4805cd2081484129,1,2014-10-01T08:13:13.000Z,36.05230699,24.88106375,70.40793,19.636675,2
5d766d7c4805cd208148412a,1,2014-10-01T08:13:14.000Z,36.05225099,24.88104675,71.91438,23.569557,2
5d766d7c4805cd208148412b,1,2014-10-01T08:13:15.000Z,36.05220114,24.88105037,72.82725,19.88974,2
5d766d7c4805cd208148412c,1,2014-10-01T08:13:16.000Z,36.05216619,24.88102373,73.100006,16.234594,1
5d766d7c4805cd208148412d,1,2014-10-01T08:13:17.000Z,36.05211325,24.88101417,74.033905,21.600065,1
5d766d7c4805cd208148412e,1,2014-10-01T08:13:18.000Z,36.05206051,24.88101421,75.019875,21.37842,1
5d766d7c4805cd208148412f,1,2014-10-01T08:13:19.000Z,36.05202567,24.8810183,75.50488,13.798609,2
5d766d7c4805cd2081484130,1,2014-10-01T08:13:20.000Z,36.05197306,24.880974,75.52778,25.663397,2
5d766d7c4805cd2081484131,1,2014-10-01T08:13:21.000Z,36.05193939,24.88096456,75.19455,12.600105,2
5d766d7c4805cd2081484132,1,2014-10-01T08:13:22.000Z,36.05192811,24.88091352,75.52493,17.28494,1
5d766d7c4805cd2081484133,1,2014-10-01T08:13:24.000Z,36.05192663,24.88080933,75.63658,16.684298,1
5d766d7c4805cd2081484134,1,2014-10-01T08:13:25.000Z,36.05193667,24.88077567,75.64065,12.018545,1
5d766d7c4805cd2081484135,1,2014-10-01T08:13:26.000Z,36.05194598,24.88073087,75.81113,14.522424,1
5d766d7c4805cd2081484136,1,2014-10-01T08:13:27.000Z,36.05193498,24.88066016,75.44916,23.29461,1
5d766d7c4805cd2081484137,1,2014-10-01T08:13:28.000Z,36.05194513,24.88061951,74.887566,14.33223,1
5d766d7c4805cd2081484138,1,2014-10-01T08:13:29.000Z,36.05194243,24.88056644,73.98396,17.351429,1
5d766d7c4805cd2081484139,1,2014-10-01T08:13:30.000Z,36.05193396,24.88051897,73.45481,15.126465,1
5d766d7c4805cd208148413a,1,2014-10-01T08:13:31.000Z,36.05194926,24.88046315,72.974625,19.50002,1
5d766d7c4805cd208148413b,1,2014-10-01T08:13:32.000Z,36.05192659,24.88041924,72.37503,16.897308,1
5d766d7c4805cd208148413c,1,2014-10-01T08:13:33.000Z,36.05193427,24.88035305,71.73724,21.208887,1
5d766d7c4805cd208148413d,1,2014-10-01T08:13:34.000Z,36.05192053,24.88030765,70.16078,15.507067,1
5d766d7c4805cd208148413e,1,2014-10-01T08:13:35.000Z,36.05193293,24.88027527,69.36075,11.450274,2
5d766d7c4805cd208148413f,1,2014-10-01T08:13:36.000Z,36.05194385,24.88020697,69.59568,22.6897,2
5d766d7c4805cd2081484140,1,2014-10-01T08:13:37.000Z,36.05194834,24.88018115,69.78975,8.775927,2
5d766d7c4805cd2081484141,1,2014-10-01T08:13:38.000Z,36.0519334,24.88010787,71.36625,24.239223,2
5d766d7c4805cd2081484142,1,2014-10-01T08:13:39.000Z,36.05194875,24.88006902,73.33152,13.774166,1
5d766d7c4805cd2081484143,1,2014-10-01T08:13:40.000Z,36.05194545,24.88002144,73.45549,15.507602,1
5d766d7c4805cd2081484144,1,2014-10-01T08:13:41.000Z,36.05195075,24.8799678,73.57011,17.551853,1
5d766d7c4805cd2081484145,1,2014-10-01T08:13:42.000Z,36.05194763,24.87991598,74.266846,17.351429,1
5d766d7c4805cd2081484146,1,2014-10-01T08:13:43.000Z,36.05194365,24.87987729,74.24719,12.439868,1
5d766d7c4805cd2081484147,1,2014-10-01T08:13:44.000Z,36.05192187,24.87982208,73.75839,20.109837,1
5d766d7c4805cd2081484148,1,2014-10-01T08:13:45.000Z,36.05195033,24.87977828,74.02955,17.771683,1
5d766d7c4805cd2081484149,1,2014-10-01T08:13:46.000Z,36.05193171,24.8797309,74.331856,16.59708,2
5d766d7c4805cd208148414a,1,2014-10-01T08:13:47.000Z,36.05193014,24.87965744,74.88371,23.506655,2
5d766d7c4805cd208148414b,1,2014-10-01T08:13:49.000Z,36.05193594,24.87957785,76.07459,13.0527115,2
5d766d7c4805cd208148414c,1,2014-10-01T08:13:51.000Z,36.05181763,24.8795698,76.258224,23.701141,2
5d766d7c4805cd208148414d,1,2014-10-01T08:13:52.000Z,36.05178946,24.87957942,75.77657,12.600107,1
5d766d7c4805cd208148414e,1,2014-10-01T08:13:53.000Z,36.05172643,24.87957507,75.30237,24.46365,1
5d766d7c4805cd208148414f,1,2014-10-01T08:13:54.000Z,36.05168578,24.8795677,75.010666,16.97784,1
5d766d7c4805cd2081484150,1,2014-10-01T08:13:55.000Z,36.05161098,24.87957294,74.50914,29.072607,2
5d766d7c4805cd2081484151,1,2014-10-01T08:13:56.000Z,36.05156327,24.87956932,74.47138,19.889742,2
5d766d7c4805cd2081484152,1,2014-10-01T08:13:57.000Z,36.05151196,24.87957761,73.894615,20.00436,2
5d766d7c4805cd2081484153,1,2014-10-01T08:13:58.000Z,36.05147738,24.8795672,72.7777,15.579099,2
5d766d7c4805cd2081484154,1,2014-10-01T08:14:02.000Z,36.05128008,24.87959433,71.46028,19.589142,1
5d766d7c4805cd2081484155,1,2014-10-01T08:14:03.000Z,36.05122432,24.87956888,70.50065,24.481543,1
5d766d7c4805cd2081484156,1,2014-10-01T08:14:04.000Z,36.05116273,24.87959263,68.64753,25.716612,1
5d766d7c4805cd2081484157,1,2014-10-01T08:14:05.000Z,36.0511315,24.87958567,67.892166,12.463281,1
5d766d7c4805cd2081484158,1,2014-10-01T08:14:06.000Z,36.05106949,24.87958318,68.206055,24.440277,1
5d766d7c4805cd2081484159,1,2014-10-01T08:14:08.000Z,36.05097716,24.87956878,68.50201,19.246918,2
5d766d7c4805cd208148415a,1,2014-10-01T08:14:09.000Z,36.05093595,24.87958362,69.90532,16.048975,1
5d766d7c4805cd208148415b,1,2014-10-01T08:14:10.000Z,36.05088357,24.87957917,71.768425,21.414038,1
5d766d7c4805cd208148415c,1,2014-10-01T08:14:11.000Z,36.05082726,24.87957842,72.77229,22.913765,1
5d766d7c4805cd208148415d,1,2014-10-01T08:14:12.000Z,36.05077041,24.87957439,73.57472,22.938696,2
5d766d7c4805cd208148415e,1,2014-10-01T08:14:14.000Z,36.0506724,24.87957755,75.03075,19.860983,2
5d766d7c4805cd208148415f,1,2014-10-01T08:14:15.000Z,36.05063061,24.87958028,76.05609,15.282772,0
5d766d7c4805cd2081484160,1,2014-10-01T08:14:16.000Z,36.0505869,24.87957319,76.98628,18.4177,0
5d766d7c4805cd2081484161,1,2014-10-01T08:14:17.000Z,36.05052608,24.87957791,77.83177,24.46365,1
5d766d7c4805cd2081484162,1,2014-10-01T08:14:18.000Z,36.05047401,24.87957997,77.71654,21.387327,1
5d766d7c4805cd2081484163,1,2014-10-01T08:14:19.000Z,36.05043824,24.87957715,76.788635,13.757125,2
5d766d7c4805cd2081484164,1,2014-10-01T08:14:21.000Z,36.05033571,24.87958033,77.25526,20.617214,2
5d766d7c4805cd2081484165,1,2014-10-01T08:14:22.000Z,36.05028575,24.87958095,77.58187,19.860983,2
5d766d7c4805cd2081484166,1,2014-10-01T08:14:23.000Z,36.05022561,24.87957311,78.236786,24.556934,2
5d766d7c4805cd2081484167,1,2014-10-01T08:14:24.000Z,36.05017051,24.87957953,78.58764,21.45848,2
5d766d7c4805cd2081484168,1,2014-10-01T08:14:25.000Z,36.05013528,24.87958373,77.82645,13.798612,2
5d766d7c4805cd2081484169,1,2014-10-01T08:14:26.000Z,36.05007603,24.87957481,75.77371,24.556934,1
5d766d7c4805cd208148416a,1,2014-10-01T08:14:27.000Z,36.05003334,24.87958067,73.844894,16.899107,1
5d766d7c4805cd208148416b,1,2014-10-01T08:14:28.000Z,36.04997244,24.87956629,72.622635,24.926575,2
5d766d7c4805cd208148416c,1,2014-10-01T08:14:29.000Z,36.04993271,24.87957163,72.329956,15.382185,1
5d766d7c4805cd208148416d,1,2014-10-01T08:14:30.000Z,36.04988011,24.87958377,72.366356,21.696892,1
5d766d7c4805cd208148416e,1,2014-10-01T08:14:31.000Z,36.04983354,24.87956787,71.94192,18.978155,1
5d766d7c4805cd208148416f,1,2014-10-01T08:14:32.000Z,36.04977573,24.87956888,70.78516,24.43248,1
5d766d7c4805cd2081484170,1,2014-10-01T08:14:33.000Z,36.04971971,24.87957422,69.50136,21.45848,1
5d766d7c4805cd2081484171,1,2014-10-01T08:14:34.000Z,36.04967264,24.87957675,68.89303,19.889744,1
5d766d7c4805cd2081484172,1,2014-10-01T08:14:35.000Z,36.04963479,24.87956847,69.313644,15.579112,1
5d766d7c4805cd2081484173,1,2014-10-01T08:14:36.000Z,36.04958399,24.87956579,70.05216,19.860983,1
5d766d7c4805cd2081484174,1,2014-10-01T08:14:37.000Z,36.04952116,24.87958397,70.54088,25.05619,1
5d766d7c4805cd2081484175,1,2014-10-01T08:14:38.000Z,36.0494841,24.87957417,70.635155,15.579115,1
5d766d7c4805cd2081484176,1,2014-10-01T08:14:39.000Z,36.04942514,24.87958044,70.60806,22.98019,1
5d766d7c4805cd2081484177,1,2014-10-01T08:14:40.000Z,36.04937064,24.87957346,70.467545,22.98019,1
5d766d7c4805cd2081484178,1,2014-10-01T08:14:41.000Z,36.04932094,24.87957946,70.23669,19.937584,1
5d766d7c4805cd2081484179,1,2014-10-01T08:14:42.000Z,36.04928303,24.8795656,69.429306,15.869926,1
5d766d7c4805cd208148417a,1,2014-10-01T08:14:43.000Z,36.04923355,24.87956803,69.222824,19.860983,1
5d766d7c4805cd208148417b,1,2014-10-01T08:14:44.000Z,36.04918212,24.87956969,68.98675,19.860983,1
5d766d7c4805cd208148417c,1,2014-10-01T08:14:45.000Z,36.04911952,24.87957157,69.2514,25.966846,2
5d766d7c4805cd208148417d,1,2014-10-01T08:14:46.000Z,36.04907463,24.87958098,70.37648,17.078558,1
5d766d7c4805cd208148417e,1,2014-10-01T08:14:47.000Z,36.04902604,24.87957551,70.58831,19.937584,1
5d766d7c4805cd208148417f,1,2014-10-01T08:14:48.000Z,36.04897822,24.87956575,70.4585,20.08991,1
5d766d7c4805cd2081484180,1,2014-10-01T08:14:49.000Z,36.0489296,24.87957945,70.64984,18.82697,2
5d766d7c4805cd2081484181,1,2014-10-01T08:14:50.000Z,36.04887413,24.87957226,71.41086,23.03816,2
5d766d7c4805cd2081484182,1,2014-10-01T08:14:51.000Z,36.04882345,24.87957584,72.38736,19.889744,2
5d766d7c4805cd2081484183,1,2014-10-01T08:14:52.000Z,36.04878106,24.87956874,73.35425,16.977852,1
5d766d7c4805cd2081484184,1,2014-10-01T08:14:53.000Z,36.04873308,24.87956501,74.16507,19.889744,2
5d766d7c4805cd2081484185,1,2014-10-01T08:14:54.000Z,36.04868091,24.87957141,74.87528,21.52055,2
5d766d7c4805cd2081484186,1,2014-10-01T08:14:56.000Z,36.04857991,24.87956826,75.65568,19.860983,2
5d766d7c4805cd2081484187,1,2014-10-01T08:14:57.000Z,36.04852417,24.87956938,76.51754,22.913765,1
5d766d7c4805cd2081484188,1,2014-10-01T08:14:58.000Z,36.04848263,24.87956506,77.75621,16.89911,1
5d766d7c4805cd2081484189,1,2014-10-01T08:14:59.000Z,36.0484273,24.87957303,77.89444,21.600088,1
5d766d7c4805cd208148418a,1,2014-10-01T08:15:00.000Z,36.04838315,24.87957618,77.30594,18.334755,2
5d766d7c4805cd208148418b,1,2014-10-01T08:15:01.000Z,36.04832602,24.87957347,77.23601,22.913765,2
5d766d7c4805cd208148418c,1,2014-10-01T08:15:02.000Z,36.04827314,24.87957095,76.93824,19.889746,1
5d766d7c4805cd208148418d,1,2014-10-01T08:15:03.000Z,36.04822871,24.87956954,76.391846,18.32436,1
5d766d7c4805cd208148418e,1,2014-10-01T08:15:04.000Z,36.04817718,24.8795756,75.97258,21.458483,1
5d766d7c4805cd208148418f,1,2014-10-01T08:15:05.000Z,36.04812505,24.87957437,75.71478,19.860983,1
5d766d7c4805cd2081484190,1,2014-10-01T08:15:06.000Z,36.04807226,24.87957547,74.86165,21.38733,1
5d766d7c4805cd2081484191,1,2014-10-01T08:15:07.000Z,36.04802559,24.87956695,73.2964,18.582499,1
5d766d7c4805cd2081484192,1,2014-10-01T08:15:08.000Z,36.04803218,24.87957467,71.40055,2.9033027,1
5d766d7c4805cd2081484193,1,2014-10-01T08:15:09.000Z,36.04803228,24.87956877,70.20995,1.8519603,1
5d766d7c4805cd2081484194,1,2014-10-01T12:21:01.000Z,36.048023,24.87957337,69.021255,2.4211631E-4,2
5d766d7c4805cd2081484195,1,2014-10-01T12:21:01.000Z,36.04811704,24.87956642,67.74133,0.0,1
5d766d7c4805cd2081484196,1,2014-10-01T12:21:03.000Z,36.04829167,24.87956981,67.96695,34.36372,1
5d766d7c4805cd2081484197,1,2014-10-01T12:21:04.000Z,36.04837979,24.87957382,68.164276,35.143383,1
5d766d7c4805cd2081484198,1,2014-10-01T12:21:05.000Z,36.04846752,24.87956945,68.83127,35.143383,1
5d766d7c4805cd2081484199,1,2014-10-01T12:21:06.000Z,36.0485466,24.87956862,70.11647,32.073566,1
5d766d7c4805cd208148419a,1,2014-10-01T12:21:07.000Z,36.04863604,24.87956665,71.22686,36.653915,1
5d766d7c4805cd208148419b,1,2014-10-01T12:21:08.000Z,36.04873064,24.87957073,72.37303,36.66951,2
5d766d7c4805cd208148419c,1,2014-10-01T12:21:09.000Z,36.04881116,24.87956533,74.068474,33.617336,2
5d766d7c4805cd208148419d,1,2014-10-01T12:21:10.000Z,36.04890084,24.87957848,75.81834,35.31645,1
5d766d7c4805cd208148419e,1,2014-10-01T12:21:11.000Z,36.04899024,24.87956999,77.39284,35.20838,1
5d766d7c4805cd208148419f,1,2014-10-01T12:21:12.000Z,36.04908169,24.87957512,79.17511,36.695477,1
5d766d7c4805cd20814841a0,1,2014-10-01T12:21:13.000Z,36.04915738,24.87956538,80.69434,30.69617,1
5d766d7c4805cd20814841a1,1,2014-10-01T12:21:14.000Z,36.04925393,24.8795807,81.643005,40.00874,1
5d766d7c4805cd20814841a2,1,2014-10-01T12:21:15.000Z,36.04933562,24.87958422,81.59152,32.073566,1
5d766d7c4805cd20814841a3,1,2014-10-01T12:21:16.000Z,36.04942553,24.87957692,81.21158,36.695477,1
5d766d7c4805cd20814841a4,1,2014-10-01T12:21:17.000Z,36.04950602,24.87957887,81.24571,32.073566,2
5d766d7c4805cd20814841a5,1,2014-10-01T12:21:18.000Z,36.04960057,24.87956776,80.97431,36.835403,2
5d766d7c4805cd20814841a6,1,2014-10-01T12:21:19.000Z,36.04969708,24.87956749,80.36061,39.702774,2
5d766d7c4805cd20814841a7,1,2014-10-01T12:21:20.000Z,36.04978434,24.87958106,79.54054,35.386513,2
5d766d7c4805cd20814841a8,1,2014-10-01T12:21:21.000Z,36.04986618,24.87957759,78.79534,32.091385,2
5d766d7c4805cd20814841a9,1,2014-10-01T12:21:22.000Z,36.04995044,24.87956704,77.45326,33.798214,2
5d766d7c4805cd20814841aa,1,2014-10-01T12:21:23.000Z,36.05004151,24.87956877,76.17738,36.653915,2
5d766d7c4805cd20814841ab,1,2014-10-01T12:21:24.000Z,36.05013328,24.87956833,74.5716,36.64872,2
5d766d7c4805cd20814841ac,1,2014-10-01T12:21:25.000Z,36.05020572,24.87956626,73.175095,29.020136,1
5d766d7c4805cd20814841ad,1,2014-10-01T12:21:26.000Z,36.05023511,24.87949832,71.99407,25.359299,1
5d766d7c4805cd20814841ae,1,2014-10-01T12:21:27.000Z,36.05021352,24.87936265,70.89684,44.77593,2
5d766d7c4805cd20814841af,1,2014-10-01T12:21:28.000Z,36.05021238,24.87921797,70.4381,46.91503,2
5d766d7c4805cd20814841b0,1,2014-10-01T12:21:29.000Z,36.05020047,24.8790641,70.60414,49.59627,1
5d766d7c4805cd20814841b1,1,2014-10-01T12:21:30.000Z,36.05018886,24.8789247,71.601746,45.295383,1
5d766d7c4805cd20814841b2,1,2014-10-01T12:21:31.000Z,36.05017401,24.87877281,72.076805,49.76057,1
5d766d7c4805cd20814841b3,1,2014-10-01T12:21:32.000Z,36.05016172,24.87861159,72.888954,52.055454,1
5d766d7c4805cd20814841b4,1,2014-10-01T12:21:33.000Z,36.05016347,24.87845955,74.04025,49.384274,1
5d766d7c4805cd20814841b5,1,2014-10-01T12:21:34.000Z,36.0501387,24.8783055,75.62705,50.834084,1
5d766d7c4805cd20814841b6,1,2014-10-01T12:21:35.000Z,36.05013789,24.8781661,76.89969,45.089027,2
5d766d7c4805cd20814841b7,1,2014-10-01T12:21:36.000Z,36.05012663,24.8780283,76.8362,44.68133,2
5d766d7c4805cd20814841b8,1,2014-10-01T12:21:37.000Z,36.05012892,24.87785757,76.18103,55.578316,1
5d766d7c4805cd20814841b9,1,2014-10-01T12:21:38.000Z,36.05012307,24.87772063,75.779884,44.550674,1
5d766d7c4805cd20814841ba,1,2014-10-01T12:21:39.000Z,36.05012336,24.87756494,76.35186,50.024914,1
5d766d7c4805cd20814841bb,1,2014-10-01T12:21:40.000Z,36.05014238,24.87741106,76.72684,50.581173,1
5d766d7c4805cd20814841bc,1,2014-10-01T12:21:41.000Z,36.05012382,24.87727372,77.04219,45.096897,1
5d766d7c4805cd20814841bd,1,2014-10-01T12:21:42.000Z,36.05012503,24.87713127,77.57528,46.29778,1
5d766d7c4805cd20814841be,1,2014-10-01T12:21:43.000Z,36.05012682,24.87697858,78.584206,49.3843,1
5d766d7c4805cd20814841bf,1,2014-10-01T12:21:44.000Z,36.05012847,24.87682161,79.203476,50.64193,1
5d766d7c4805cd20814841c0,1,2014-10-01T12:21:45.000Z,36.05013708,24.87668374,79.19488,44.550667,1
5d766d7c4805cd20814841c1,1,2014-10-01T12:21:46.000Z,36.05012082,24.87652334,78.74369,52.212025,2
5d766d7c4805cd20814841c2,1,2014-10-01T12:21:47.000Z,36.05013077,24.87638084,78.0348,46.3984,1
5d766d7c4805cd20814841c3,1,2014-10-01T12:21:48.000Z,36.0501513,24.87623293,77.69384,49.013645,1
5d766d7c4805cd20814841c4,1,2014-10-01T12:21:49.000Z,36.05012759,24.87607373,76.77832,52.04895,1
5d766d7c4805cd20814841c5,1,2014-10-01T12:21:50.000Z,36.05013236,24.87594385,74.842735,42.004414,1
5d766d7c4805cd20814841c6,1,2014-10-01T12:21:51.000Z,36.05014723,24.87578128,73.598206,52.82513,1
5d766d7c4805cd20814841c7,1,2014-10-01T12:21:52.000Z,36.05013864,24.8756305,73.04225,48.86252,1
5d766d7c4805cd20814841c8,1,2014-10-01T12:21:53.000Z,36.05013245,24.87548701,72.55028,47.014374,1
5d766d7c4805cd20814841c9,1,2014-10-01T12:21:55.000Z,36.05026523,24.87533783,72.40157,35.96828,2
5d766d7c4805cd20814841ca,1,2014-10-01T12:21:56.000Z,36.05036801,24.87534506,72.10118,41.30368,2
5d766d7c4805cd20814841cb,1,2014-10-01T12:21:57.000Z,36.05043823,24.87531133,71.87721,29.647488,2
5d766d7c4805cd20814841cc,1,2014-10-01T12:21:58.000Z,36.05051115,24.87529972,72.041275,29.249022,1
5d766d7c4805cd20814841cd,1,2014-10-01T12:21:59.000Z,36.05061851,24.87527105,72.46164,43.747974,1
5d766d7c4805cd20814841ce,1,2014-10-01T12:22:01.000Z,36.05076655,24.87522871,72.878044,30.541492,1
5d766d7c4805cd20814841cf,1,2014-10-01T12:22:02.000Z,36.05085641,24.8752163,72.397575,36.902576,1
5d766d7c4805cd20814841d0,1,2014-10-01T12:22:03.000Z,36.0509421,24.87521435,71.35156,33.600327,1
5d766d7c4805cd20814841d1,1,2014-10-01T12:22:05.000Z,36.05103507,24.87509654,70.51005,26.810892,1
5d766d7c4805cd20814841d2,1,2014-10-01T12:22:07.000Z,36.05102173,24.87493689,70.047104,26.105717,1
5d766d7c4805cd20814841d3,1,2014-10-01T12:22:08.000Z,36.05102281,24.87482216,70.967514,37.037804,1
5d766d7c4805cd20814841d4,1,2014-10-01T12:22:09.000Z,36.05103926,24.87474197,71.02968,27.027332,1
5d766d7c4805cd20814841d5,1,2014-10-01T12:22:10.000Z,36.05104246,24.87465559,70.59882,28.39564,1
5d766d7c4805cd20814841d6,1,2014-10-01T12:22:11.000Z,36.05102032,24.87458297,70.45448,24.668587,1
5d766d7c4805cd20814841d7,1,2014-10-01T12:22:12.000Z,36.05104297,24.87448575,69.96092,32.788254,2
